seg_id,name,highway,posted_speed_mph,speed_source,lanes_final,lanes_source,roadway_width_ft,median_type,sidewalk_presence,adt,adt_source,op_speed_85_mph,median_hh_income,pct_poverty,pct_hispanic,pct_black_nh,pct_white_nh,pct_zero_car_hh,length_ft,oneway,merged_dual,n_signals,mid_lat,mid_lon,google_maps,u,v,key,osmid,highway_all,lanes,maxspeed_mph,width_ft,surface,lit,sidewalk,cycleway,parking,deg_u,deg_v,signal_u,signal_v,bearing,dual_carriageway,n_twins_merged,twin_seg_ids,lanes_rep_half,lanes_twin_half,maxspeed_city,match_frac,city_name,speed_name_match,geom_match_frac,city_lanes,avg_lane_width_ft,median_width_ft,lanes_osm_city_agree,width_source,median_source,adt_year,n_adt_stations,op_speed_source,bg_geoid,pop,pop_density_sqmi,sw_left_frac,sw_right_frac,sidewalk_source
C-02177,Yale Street,secondary,30.0,default_30_unposted,4.0,osm,48.0,,both,16387.0,street_median,,120915.0,10.6,13.2,4.1,62.1,0.0,161.48759354176903,False,False,0,29.810285,-95.399383,"https://maps.google.com/?q=29.810285,-95.399383",152141884,152166412,0,318581239,secondary,4.0,,,asphalt,yes,both,none,,3,3,False,False,357.1107867793432,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,none,,,,482015115012,1495.0,7622.0,1.0,1.0,osm_footway
C-02178,East 26th Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,partial,,,,250001.0,4.5,22.0,2.9,59.1,0.0,595.9658845577292,False,False,0,29.810525,-95.398448,"https://maps.google.com/?q=29.810525,-95.398448",152141884,152141886,0,15357729,residential,2.0,,,asphalt,,,,,3,4,False,False,266.9244330569182,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015115025,1607.0,8908.0,0.09,0.09,osm_footway
C-02179,Yale Street,secondary,30.0,default_30_unposted,4.0,osm,48.0,,both,16387.0,street_median,,120915.0,10.6,13.2,4.1,62.1,0.0,306.5603140229504,False,False,0,29.810928,-95.399392,"https://maps.google.com/?q=29.810928,-95.399392",152166417,152141884,0,318581239,secondary,4.0,,,asphalt,yes,both,none,,3,3,False,False,177.80304164860672,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,none,,,,482015115012,1495.0,7622.0,1.0,1.0,osm_footway
C-02180,West 26th Street,residential,30.0,osm,2.0,osm,24.0,Undivided,partial,,,,120915.0,10.6,13.2,4.1,62.1,0.0,693.3979819369447,False,False,0,29.810046,-95.400471,"https://maps.google.com/?q=29.810046,-95.400471",152166412,152561990,0,15439623,residential,2.0,30.0,,asphalt,,,,,3,4,False,False,87.25693961364121,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015115012,1495.0,7622.0,0.09,0.09,osm_footway
C-02181,East 26th Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,250001.0,4.5,22.0,2.9,59.1,0.0,474.76365790843704,False,False,0,29.810552,-95.396761,"https://maps.google.com/?q=29.810552,-95.396761",152141886,152141889,0,15357729,residential,2.0,,,asphalt,,,,,4,4,False,False,267.57643567089343,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015115025,1607.0,8908.0,0.0,0.0,osm_footway
C-02182,Harvard Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,partial,,,,250001.0,4.5,22.0,2.9,59.1,0.0,300.8353689138633,False,False,0,29.810957,-95.397522,"https://maps.google.com/?q=29.810957,-95.397522",152141886,152568346,0,15398302,residential,2.0,,,asphalt,,,,,4,4,False,False,176.7249878025765,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015115025,1607.0,8908.0,0.09,0.0,osm_footway
C-02183,Harvard Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,250001.0,4.5,22.0,2.9,59.1,0.0,305.0060938843623,False,False,0,29.810125,-95.397503,"https://maps.google.com/?q=29.810125,-95.397503",152141886,152421292,0,15398302,residential,2.0,,,asphalt,,,,,4,4,False,False,357.5678687802027,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015115025,1607.0,8908.0,0.0,0.0,osm_footway
C-02185,West 27th Street,residential,30.0,osm,2.0,osm,24.0,Undivided,partial,,,,120915.0,10.6,13.2,4.1,62.1,0.0,696.0888132443442,False,False,0,29.811069,-95.40049,"https://maps.google.com/?q=29.811069,-95.40049",152166414,152180316,0,15361320,residential,2.0,30.0,,asphalt,,both,,,3,4,False,False,87.29065990278926,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015115012,1495.0,7622.0,0.09,0.09,osm_footway
C-02186,East 26th Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,250001.0,4.5,22.0,2.9,59.1,0.0,448.00040379161567,False,False,0,29.810572,-95.395306,"https://maps.google.com/?q=29.810572,-95.395306",152141889,2904870318,0,15357729,residential,2.0,,,asphalt,,,,,4,4,False,False,267.0433543591285,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015115025,1607.0,8908.0,0.0,0.0,osm_footway
C-02187,Cortlandt Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,partial,,,,250001.0,4.5,22.0,2.9,59.1,0.0,303.41578024243853,False,False,0,29.810976,-95.396026,"https://maps.google.com/?q=29.810976,-95.396026",152141889,152568347,0,264002139,residential,2.0,,,asphalt,,,,,4,4,False,False,176.4974704035903,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015115025,1607.0,8908.0,0.09,0.09,osm_footway
C-02188,Cortlandt Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,250001.0,4.5,22.0,2.9,59.1,0.0,302.427109564057,False,False,0,29.810143,-95.396006,"https://maps.google.com/?q=29.810143,-95.396006",152141889,152421298,0,264002139,residential,2.0,,,asphalt,,,,,4,4,False,False,357.5193860970487,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015115025,1607.0,8908.0,0.0,0.0,osm_footway
C-02189,Harvard Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,one_side,,,,250001.0,4.5,22.0,2.9,59.1,0.0,300.7913279123786,False,False,0,29.811784,-95.397544,"https://maps.google.com/?q=29.811784,-95.397544",152568346,152622742,0,15398302,residential,2.0,,,asphalt,,,,,4,4,False,False,177.0873229071231,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015115025,1607.0,8908.0,1.0,0.09,osm_footway
C-02190,East 27th Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,one_side,,,,250001.0,4.5,22.0,2.9,59.1,0.0,473.5275745365873,False,False,0,29.811382,-95.396788,"https://maps.google.com/?q=29.811382,-95.396788",152568346,152568347,0,256179176,residential,2.0,,,asphalt,yes,,,,4,4,False,False,267.26670073150945,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015115025,1607.0,8908.0,0.0,1.0,osm_footway
C-02191,Aurora Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,250001.0,4.5,22.0,2.9,59.1,0.0,475.02618242665835,False,False,0,29.809716,-95.396749,"https://maps.google.com/?q=29.809716,-95.396749",152421292,152421298,0,15379731,residential,2.0,,,asphalt,yes,,,,4,4,False,False,267.26534988605533,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015115025,1607.0,8908.0,0.0,0.0,osm_footway
C-02192,Harvard Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,250001.0,4.5,22.0,2.9,59.1,0.0,228.6621040189191,False,False,0,29.809391,-95.397491,"https://maps.google.com/?q=29.809391,-95.397491",152421292,152622738,0,15398302,residential,2.0,,,asphalt,,,,,4,4,False,False,357.14638817714973,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015115025,1607.0,8908.0,0.0,0.0,osm_footway
C-02193,Arlington Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,one_side,,,,250001.0,4.5,22.0,2.9,59.1,0.0,304.35619319252015,False,False,0,29.810166,-95.39459,"https://maps.google.com/?q=29.810166,-95.39459",2904870318,2904870319,0,15395628,residential,2.0,,,asphalt,,one_side,,present,4,4,False,False,357.08735840044903,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015115025,1607.0,8908.0,0.0,0.0,osm_road_tag
C-02194,East 27th Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,partial,,,,250001.0,4.5,22.0,2.9,59.1,0.0,446.8704276441721,False,False,0,29.811405,-95.395337,"https://maps.google.com/?q=29.811405,-95.395337",152568347,2904870317,0,256179176,residential,2.0,,,asphalt,yes,,,,4,4,False,False,267.1476153920158,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015115025,1607.0,8908.0,0.0,0.09,osm_footway
C-02195,Cortlandt Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,one_side,,,,250001.0,4.5,22.0,2.9,59.1,0.0,300.94284464850705,False,False,0,29.811807,-95.396053,"https://maps.google.com/?q=29.811807,-95.396053",152568347,152955841,0,256179175,residential,2.0,,,asphalt,,,,,4,4,False,False,176.73689975137702,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015115025,1607.0,8908.0,0.0,1.0,osm_footway
C-02196,Aurora Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,250001.0,4.5,22.0,2.9,59.1,0.0,450.28346012764825,False,False,0,29.809738,-95.39529,"https://maps.google.com/?q=29.809738,-95.39529",152421298,2904870319,0,15379731,residential,2.0,,,asphalt,yes,,,,4,4,False,False,267.2900358206193,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015115025,1607.0,8908.0,0.0,0.0,osm_footway
C-02197,Cortlandt Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,250001.0,4.5,22.0,2.9,59.1,0.0,300.1890750093156,False,False,0,29.809315,-95.395994,"https://maps.google.com/?q=29.809315,-95.395994",152421298,153150116,0,15437779,residential,2.0,,,concrete:plates,,,,,4,3,False,False,357.4351242914115,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015115025,1607.0,8908.0,0.0,0.0,osm_footway
C-02198,East 26th Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,250001.0,4.5,22.0,2.9,59.1,0.0,341.51998168450183,False,False,0,29.810597,-95.392956,"https://maps.google.com/?q=29.810597,-95.392956",152141895,152141897,0,15357729,residential,2.0,,,asphalt,,,,,4,4,False,False,267.0370415825221,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015115025,1607.0,8908.0,0.0,0.0,osm_footway
C-02199,East 26th Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,250001.0,4.5,22.0,2.9,59.1,0.0,350.4211987106666,False,False,0,29.810586,-95.394047,"https://maps.google.com/?q=29.810586,-95.394047",152141895,2904870318,0,15357729,residential,2.0,,,asphalt,,,,,4,4,False,False,88.09664637045842,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015115025,1607.0,8908.0,0.0,0.0,osm_footway
C-02200,Columbia Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,250001.0,4.5,22.0,2.9,59.1,0.0,308.4411485503115,False,False,0,29.811011,-95.393502,"https://maps.google.com/?q=29.811011,-95.393502",152141895,152438956,0,15381605,residential,2.0,,,asphalt,,,,,4,4,False,False,177.34358163911153,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015115025,1607.0,8908.0,0.0,0.0,osm_footway
C-02201,Columbia Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,250001.0,4.5,22.0,2.9,59.1,0.0,299.58277289216,False,False,0,29.810175,-95.39349,"https://maps.google.com/?q=29.810175,-95.39349",152141895,152421305,0,15381605,residential,2.0,,,asphalt,,,,,4,4,False,False,357.65693478068926,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015115025,1607.0,8908.0,0.0,0.0,osm_footway
C-02202,East 26th Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,250001.0,4.5,22.0,2.9,59.1,0.0,632.083954761009,False,False,0,29.810621,-95.391421,"https://maps.google.com/?q=29.810621,-95.391421",152141897,152141901,0,15357729,residential,2.0,,,asphalt,,,,,4,3,False,False,267.2596709167134,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015115025,1607.0,8908.0,0.0,0.0,osm_footway
C-02203,Oxford Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,250001.0,4.5,22.0,2.9,59.1,0.0,302.6351901705003,False,False,0,29.811023,-95.392427,"https://maps.google.com/?q=29.811023,-95.392427",152141897,152568352,0,295116128,residential,2.0,,,asphalt,,,,,4,4,False,False,177.1938851739972,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015115025,1607.0,8908.0,0.0,0.0,osm_footway
C-02204,Oxford Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,250001.0,4.5,22.0,2.9,59.1,0.0,300.4530571467677,False,False,0,29.810193,-95.392409,"https://maps.google.com/?q=29.810193,-95.392409",152141897,152421308,0,295116128,residential,2.0,,,asphalt,,,,,4,4,False,False,357.1923718445036,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015115025,1607.0,8908.0,0.0,0.0,osm_footway
C-02205,East 27th Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,250001.0,4.5,22.0,2.9,59.1,0.0,340.7476401766004,False,False,0,29.811437,-95.392972,"https://maps.google.com/?q=29.811437,-95.392972",152438956,152568352,0,256179176,residential,2.0,,,asphalt,yes,,,,4,4,False,False,268.0127484069309,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015115025,1607.0,8908.0,0.0,0.0,osm_footway
C-02206,East 27th Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,250001.0,4.5,22.0,2.9,59.1,0.0,356.0001496473174,False,False,0,29.811426,-95.394071,"https://maps.google.com/?q=29.811426,-95.394071",152438956,2904870317,0,256179176,residential,2.0,,,asphalt,yes,,,,4,4,False,False,87.13891664122745,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015115025,1607.0,8908.0,0.0,0.0,osm_footway
C-02207,Columbia Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,250001.0,4.5,22.0,2.9,59.1,0.0,295.6466254479723,False,False,0,29.811841,-95.39352,"https://maps.google.com/?q=29.811841,-95.39352",152438956,2946689012,0,15381605,residential,2.0,,,asphalt,,,,,4,4,False,False,176.90555059962293,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015115025,1607.0,8908.0,0.0,0.0,osm_footway
C-02208,Aurora Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,250001.0,4.5,22.0,2.9,59.1,0.0,343.9477622077693,False,False,0,29.809772,-95.392943,"https://maps.google.com/?q=29.809772,-95.392943",152421305,152421308,0,15379731,residential,2.0,,,asphalt,yes,,,,4,4,False,False,267.18482930552136,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015115025,1607.0,8908.0,0.0,0.0,osm_footway
C-02209,Aurora Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,250001.0,4.5,22.0,2.9,59.1,0.0,347.3914974840235,False,False,0,29.809755,-95.394033,"https://maps.google.com/?q=29.809755,-95.394033",152421305,2904870319,0,15379731,residential,2.0,,,asphalt,yes,,,,4,4,False,False,87.31572263853535,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015115025,1607.0,8908.0,0.0,0.0,osm_footway
C-02210,Columbia Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,250001.0,4.5,22.0,2.9,59.1,0.0,300.4917244718887,False,False,0,29.80935,-95.393471,"https://maps.google.com/?q=29.80935,-95.393471",152421305,152438949,0,15381605,residential,2.0,,,asphalt,,,,,4,4,False,False,356.94499785751185,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015115025,1607.0,8908.0,0.0,0.0,osm_footway
C-02211,North Main Street,secondary,30.0,default_30_unposted,4.0,osm,48.0,,none,12828.0,street_median,,250001.0,4.5,22.0,2.9,59.1,0.0,311.4961995843355,False,False,0,29.810226,-95.390284,"https://maps.google.com/?q=29.810226,-95.390284",152141901,152421314,0,423230904,secondary,4.0,,,concrete:plates,yes,,,,3,3,False,False,341.5840051934889,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,none,,,,482015115025,1607.0,8908.0,0.0,0.0,osm_footway
C-02212,North Main Street,secondary,30.0,default_30_unposted,4.0,osm,48.0,,none,12828.0,street_median,,250001.0,4.5,22.0,2.9,59.1,0.0,317.47551366086793,False,False,0,29.811051,-95.390579,"https://maps.google.com/?q=29.811051,-95.390579",152141901,152541652,0,423230904,secondary,4.0,,,concrete:plates,yes,,,,3,3,False,False,160.06068084434096,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,none,,,,482015115025,1607.0,8908.0,0.0,0.0,osm_footway
C-02213,Oxford Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,250001.0,4.5,22.0,2.9,59.1,0.0,300.92647962638034,False,False,0,29.811852,-95.392444,"https://maps.google.com/?q=29.811852,-95.392444",152568352,152955843,0,295116128,residential,2.0,,,asphalt,,,,,4,3,False,False,177.18800331959244,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015115025,1607.0,8908.0,0.0,0.0,osm_footway
C-02214,Aurora Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,250001.0,4.5,22.0,2.9,59.1,0.0,359.0677661054053,False,False,0,29.809789,-95.391835,"https://maps.google.com/?q=29.809789,-95.391835",152421308,152421311,0,15379731,residential,2.0,,,asphalt,yes,,,,4,3,False,False,267.2690462440373,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015115025,1607.0,8908.0,0.0,0.0,osm_footway
C-02215,Oxford Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,250001.0,4.5,22.0,2.9,59.1,0.0,301.14436577481706,False,False,0,29.809366,-95.392392,"https://maps.google.com/?q=29.809366,-95.392392",152421308,153350584,0,295116128,residential,2.0,,,asphalt,,,,,4,4,False,False,357.1887085341328,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015115025,1607.0,8908.0,0.0,0.0,osm_footway
C-02216,North Main Street,secondary,30.0,default_30_unposted,4.0,osm,48.0,,none,12828.0,street_median,,195625.0,8.3,46.3,3.7,47.9,0.0,315.7353056708702,False,False,0,29.809403,-95.389989,"https://maps.google.com/?q=29.809403,-95.389989",152421314,153350588,0,423230904,secondary,4.0,,,concrete:plates,yes,,,,3,3,False,False,340.1746325131224,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,none,,,,482015115023,724.0,5750.0,0.0,0.0,osm_footway
C-02217,North Main Street,secondary,30.0,default_30_unposted,4.0,osm,48.0,,none,12828.0,street_median,,250001.0,4.5,22.0,2.9,59.1,0.0,312.2691065310912,False,False,0,29.811876,-95.390881,"https://maps.google.com/?q=29.811876,-95.390881",152541652,152541655,0,423230904,secondary,4.0,,,concrete:plates,yes,,,,3,3,False,False,161.29881727978702,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,none,,,,482015115025,1607.0,8908.0,0.0,0.0,osm_footway
C-02218,East 27th Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,250001.0,4.5,22.0,2.9,59.1,0.0,538.5580260856985,False,False,0,29.811452,-95.391586,"https://maps.google.com/?q=29.811452,-95.391586",152541652,152568352,0,256179176,residential,2.0,,,asphalt,yes,,,,3,4,False,False,87.19146059208802,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015115025,1607.0,8908.0,0.0,0.0,osm_footway
C-02219,Eastgrove Lane,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,82560.0,16.5,18.1,12.2,58.9,2.5,1852.7235374537102,False,False,0,29.73942,-95.439437,"https://maps.google.com/?q=29.73942,-95.439437",152143072,152178980,0,15357824|15361211,residential,2.0,,,,,,,,4,3,False,False,274.89052028716776,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014115071,2017.0,17189.0,0.0,0.0,osm_footway
C-02220,Westheimer Road,primary,35.0,city,4.0,city,48.0,Raised,one_side,14194.0,street_median,,82560.0,16.5,18.1,12.2,58.9,2.5,243.3949278834529,False,True,0,29.741617,-95.439522,"https://maps.google.com/?q=29.741617,-95.439522",152143072,4747888535,1,900438522,primary,4.0,,,asphalt,yes,,,,4,4,False,False,94.89052028716777,True,1,C-02222,2.0,2.0,35.0,1.0,WESTHEIMER RD,True,1.0,4.0,12.0,12.0,1.0,city_lanes_x_width,city,,,,482014115071,2017.0,17189.0,0.0,1.0,osm_footway
C-02221,Westheimer Road,primary,35.0,city,5.0,city,60.0,TWLT,one_side,14194.0,street_median,,177177.0,2.7,15.4,0.0,67.1,0.0,545.6106401353976,False,False,0,29.741712,-95.440752,"https://maps.google.com/?q=29.741712,-95.440752",152143072,153257198,0,902502054|481890879,primary,6.0,,,asphalt,yes,,,,4,2,False,False,90.76207763713147,False,0,,,,35.0,1.0,WESTHEIMER RD,True,1.0,5.0,12.0,12.0,1.0,city_lanes_x_width,city,,,,482014114001,1229.0,4740.0,0.0,1.0,osm_footway
C-02223,Westheimer Road,primary,35.0,city,4.0,city,48.0,Raised,one_side,14194.0,street_median,,82560.0,16.5,18.1,12.2,58.9,2.5,649.4629094489077,False,True,0,29.741568,-95.438116,"https://maps.google.com/?q=29.741568,-95.438116",4747888535,4747888537,0,900438521|900438522|983133668|983133669,primary,4.0,,,asphalt,yes,one_side,,,4,3,False,False,90.58784552963924,True,1,C-02225,2.0,2.0,35.0,1.0,WESTHEIMER RD,True,1.0,4.0,12.0,12.0,1.0,city_lanes_x_width,city,,,,482014115071,2017.0,17189.0,0.0,1.0,osm_footway
C-02226,Randon Road,tertiary,35.0,city,4.0,city,48.0,Undivided,both,,,,98777.0,4.7,32.6,6.6,56.1,5.4,315.00924894910156,False,False,0,29.831997,-95.462782,"https://maps.google.com/?q=29.831997,-95.462782",152143211,152143212,0,15357833,tertiary,4.0,,,,,,,,3,4,False,False,151.11552437718703,False,0,,,,35.0,1.0,MANGUM RD,False,1.0,4.0,12.0,0.0,1.0,city_lanes_x_width,city,,,,482015314001,2119.0,5152.0,0.91,1.0,osm_footway
C-02227,Mangum Road,tertiary,35.0,city,4.0,city,48.0,Depressed,both,11058.0,street_median,,98777.0,4.7,32.6,6.6,56.1,5.4,295.5037969532251,False,False,0,29.831233,-95.462387,"https://maps.google.com/?q=29.831233,-95.462387",152143211,152144730,0,15357833|263219981,tertiary,4.0,,,,,,,,3,3,False,False,342.16036013184595,False,0,,,,35.0,1.0,MANGUM RD,True,1.0,4.0,12.0,,1.0,city_lanes_x_width,city,,,,482015314001,2119.0,5152.0,1.0,1.0,osm_footway
